Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
92,36,0.1846,0.04238,FN,Negev_Ultralight,Money,2024-04-18 11:31:58,Fracture
93,47,0.1846,0.04288,FN,SG_553_Ol_Rusty,Money,2024-04-18 11:31:58,Fracture
94,54,0.1846,0.04888,FN,P250_Cassette,Money,2024-04-18 11:31:58,Fracture
95,58,0.1846,0.05258,FN,P250_Cassette,Money,2024-04-18 11:32:13,Fracture
96,43,0.19,0.05023,MW,P250_Cassette,DM,2024-04-18 11:25:28,Fracture
97,40,0.1923,0.03848,FN,Negev_Ultralight,Money,2024-04-18 11:31:58,Fracture
98,39,0.1923,0.04468,FN,Negev_Ultralight,Money,2024-04-18 11:31:58,Fracture
99,19,0.2,0.02948,FN,P90_Freight,Money,2024-04-18 11:31:58,Fracture
100,20,0.2077,0.02078,FN,P90_Freight,Money,2024-04-18 11:31:58,Fracture
101,32,0.2077,0.02458,FN,P2000_Gnarled,Money,2024-04-18 11:31:58,Fracture
102,22,0.2077,0.02588,FN,P90_Freight,Money,2024-04-18 11:31:58,Fracture
103,25,0.2077,0.02998,FN,P90_Freight,Money,2024-04-18 11:31:58,Fracture
104,31,0.2077,0.03088,FN,P2000_Gnarled,Money,2024-04-18 11:31:58,Fracture
105,58,0.21,0.0102528,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
106,45,0.21,0.0121978,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:21,Fracture
107,14,0.2231,0.03268,FN,PP-Bizon_Runic,Money,2024-04-18 11:31:58,Fracture
108,40,0.23,0.0248448,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
109,17,0.2385,0.02808,FN,PP-Bizon_Runic,Money,2024-04-18 11:31:58,Fracture
110,15,0.25,0.0151498,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
111,18,0.25,0.0174118,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
112,2,0.25,0.02713,FN,SSG_08_Mainframe_001,DM,2024-04-18 11:25:19,Fracture
113,7,0.2538,0.01258,FN,SSG_08_Mainframe_001,Money,2024-04-18 11:31:58,Fracture
114,5,0.2538,0.02108,FN,SSG_08_Mainframe_001,Money,2024-04-18 11:31:58,Fracture
115,46,0.27,0.0151878,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
116,47,0.28,0.0183238,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
117,74,0.29,0.01383,FN,P90_Freight,DM,2024-04-18 11:25:41,Fracture
118,59,0.32,0.0102138,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
119,126,0.38,0.00753,FT,P90_Freight,DM,2024-04-18 11:26:14,Fracture
120,63,0.39,0.00533,FN,Negev_Ultralight,DM,2024-04-18 11:25:41,Fracture
121,60,0.39,0.0156838,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
122,90,0.4,0.00403,FN,SSG_08_Mainframe_001,DM,2024-04-18 11:25:46,Fracture
123,29,0.44,0.0141988,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
124,59,0.49,0.0115108,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
125,40,0.54,0.0117718,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
126,35,0.55,0.0026948,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
127,45,0.55,0.0065328,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
128,38,0.59,0.0026458,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
129,43,0.59,0.0062558,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
130,36,0.6,0.0027658,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
131,34,0.61,0.0020338,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
132,133,0.65,0.00253,MW,P250_Cassette,DM,2024-04-18 11:26:14,Fracture
133,36,0.65,0.0046578,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:21,Fracture
134,2,0.65,0.0057468,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
135,130,0.66,0.00553,MW,P250_Cassette,DM,2024-04-18 11:26:14,Fracture
136,31,0.69,0.0018588,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:32,Fracture
137,41,0.69,0.0028188,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
138,38,0.69,0.0047218,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
139,37,0.7,0.0012488,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
140,33,0.7,0.0014498,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
141,33,0.7,0.0015708,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:21,Fracture
142,33,0.74,0.0023678,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
143,34,0.74,0.0025648,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
144,33,0.78,0.0023258,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
145,7,0.88,0.0023968,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
146,35,0.92,0.0022018,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
147,37,0.94,0.0023598,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
148,36,0.95,0.0022048,FN,SSG_08_Mainframe_001,Bit,2024-04-18 11:36:52,Fracture
149,36,0.99,0.0013568,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
150,38,1.4,0.0020038,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
151,128,1.48,0.00063,MW,P250_Cassette,DM,2024-04-18 11:26:14,Fracture
152,8,1.49,0.0008738,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
153,25,1.62,0.0009488,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
154,31,1.9,0.0003728,FN,SG_553_Ol'_Rusty,Bit,2024-04-18 11:35:21,Fracture
155,36,2.0,0.0008658,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
156,131,2.48,0.00033,FN,SSG_08_Mainframe_001,DM,2024-04-18 11:26:14,Fracture
157,35,2.49,0.0007338,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
158,35,2.5,0.0006158,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
159,32,2.9,0.0006228,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
160,34,2.99,0.0005078,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
161,31,4.65,0.0002148,FN,P90_Freight,Bit,2024-04-18 11:30:35,Fracture
162,129,4.96,0.00013,MW,P250_Cassette,DM,2024-04-18 11:26:14,Fracture
163,34,5.5,0.0002668,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
164,5,5.99,5.98e-05,FN,PP-Bizon_Runic,Bit,2024-04-18 11:33:02,Fracture
165,32,6.0,5.38e-05,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
166,32,6.0,0.0001738,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
167,31,6.5,4.38e-05,FN,P250_Cassette,Bit,2024-04-18 11:27:37,Fracture
168,33,7.0,0.0003888,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
169,33,9.75,8.68e-05,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
170,31,13.0,1.28e-05,FN,Negev_Ultralight,Bit,2024-04-18 11:20:12,Fracture
171,31,18.0,1.78e-05,FN,P2000_Gnarled,Bit,2024-04-18 11:23:46,Fracture
